Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [560]
-----------------------------------------------
                0.00    0.00       1/1           main [15]
[677]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [677]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [561]
                0.00    0.00       1/1           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [698]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [636]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::max_size() const [613]
[678]    0.0    0.00    0.00       1         std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_S_max_size(std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [678]
                0.00    0.00       1/84          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [75]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::reserve(unsigned long) [680]
[679]    0.0    0.00    0.00       1         std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_S_relocate(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [679]
                0.00    0.00       1/1           std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >* std::__relocate_a<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [693]
-----------------------------------------------
                0.00    0.00       1/1           decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [601]
[680]    0.0    0.00    0.00       1         std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::reserve(unsigned long) [680]
                0.00    0.00       1/1           std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::max_size() const [613]
                0.00    0.00       1/1           std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::capacity() const [612]
                0.00    0.00       1/1           std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::size() const [611]
                0.00    0.00       1/1           std::_Vector_base<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_allocate(unsigned long) [637]
                0.00    0.00       1/2           std::_Vector_base<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_Tp_allocator() [563]
                0.00    0.00       1/1           std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_S_relocate(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [679]
                0.00    0.00       1/2           std::_Vector_base<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_deallocate(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, unsigned long) [562]
-----------------------------------------------
                0.00    0.00       1/1           decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [601]
[681]    0.0    0.00    0.00       1         std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~vector() [681]
                0.00    0.00       1/2           std::_Vector_base<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_Tp_allocator() [563]
                0.00    0.00       1/1           void std::_Destroy<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>(std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*) [699]
                0.00    0.00       1/1           std::_Vector_base<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~_Vector_base() [639]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::max_size() const [616]
[682]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [682]
                0.00    0.00       1/84          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [75]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::reserve(unsigned long) [685]
[683]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [683]
                0.00    0.00       1/1           std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [694]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::~ThreadPool() [605]
[684]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::begin() [684]
                0.00    0.00       1/66          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [90]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::ThreadPool(unsigned long) [604]
[685]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::reserve(unsigned long) [685]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::max_size() const [616]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::capacity() const [615]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::size() const [614]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [640]
                0.00    0.00       1/2           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [565]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [683]
                0.00    0.00       1/2           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [564]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::ThreadPool(unsigned long) [604]
